MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ3.csv,music\Q3\MT0006919273.wav,0,0,0,0,0,0,0,2,0,0,0,1,11.19673800000055,26.3068527000014,38.250981960000715,38.31831680000141,50.26126740000109,62.30457288000107,73.75215580000076,73.82180660000085,74.27800750000097,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ3.csv,music\Q3\MT0011612883.wav,0,0,0,0,0,0,0,2,0,1,1,0,,,,,,74.28554857999951,85.7526525000012,85.79000319999977,86.2792688999998,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ3.csv,music\Q3\MT0006410285.wav,0,0,0,0,0,0,0,2,0,2,2,2,,,,,,86.28587347999964,97.75307740000062,97.79151770000135,98.26372020000053,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ3.csv,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ2.csv,music\Q2\MT0007659703.wav,0,0,0,0,0,1,1,1,0,0,0,1,,98.26372020000053,110.25631156000127,110.27297040000121,122.2621835000009,134.30425728000083,145.75479290000112,145.8116951000011,146.27699080000093,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ2.csv,music\Q2\MT0007413949.wav,0,0,0,0,0,1,1,1,0,1,1,2,,,,,,146.28865998000074,157.75520680000045,157.79078910000135,158.28076220000003,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ2.csv,music\Q2\MT0012168286.wav,0,0,0,0,0,1,1,1,0,2,2,0,,,,,,158.2910417799998,169.75617860000057,169.81204700000126,170.26975680000032,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ2.csv,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ1.csv,music\Q1\MT0013590244.wav,0,0,0,0,0,2,2,0,0,0,0,0,,170.26975680000032,182.25661036000093,182.27277180000056,194.26172469999983,206.30684048000003,217.75726349999968,217.8220689000009,218.2856771000006,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ1.csv,music\Q1\MT0008363839.wav,0,0,0,0,0,2,2,0,0,1,1,2,,,,,,218.29066147999984,229.7578140000005,229.80010110000148,230.2780144999997,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ1.csv,music\Q1\MT0008644609.wav,0,0,0,0,0,2,2,0,0,2,2,1,,,,,,230.29114377999977,241.75890679999975,241.7918153999999,242.2729040000013,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ1.csv,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,music\Q4\MT0014507179.wav,0,0,0,0,0,3,3,3,0,0,0,0,,242.2729040000013,254.25867845999966,254.27524930000072,266.2613710000005,278.3094627800005,289.75985279999986,289.8117672999997,290.2802205000007,266.2613710000005,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,music\Q4\MT0008167476.wav,0,0,0,0,0,3,3,3,0,1,1,2,,,,,,290.29323117999996,301.76040450000073,301.8012053000002,302.2830763000002,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,music\Q4\MT0008686594.wav,0,0,0,0,0,3,3,3,0,2,2,1,,,,,,302.29424667999996,313.7635456000007,313.8014464000007,314.3177160000014,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,music\Q4\MT0009289348.wav,1,0,1,0,0,0,0,3,0,0,0,0,,314.3177160000014,326.3112707600001,326.32799739999973,338.3131717000015,350.3481540800007,361.8125393999999,361.87056420000044,362.34153870000046,338.3131717000015,350.34375210000144,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,music\Q4\MT0011938737.wav,1,0,1,0,0,0,0,3,0,1,1,1,,,,,,362.3457748799996,373.8129184999998,373.8533315000004,374.3391193000007,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,music\Q4\MT0002834532.wav,1,0,1,0,0,0,0,3,0,2,2,2,,,,,,374.3463187800011,385.81334760000027,385.8512385000013,386.3367827000002,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ4.csv,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ3.csv,music\Q3\MT0002485672.wav,1,0,1,0,0,1,1,2,0,0,0,2,,386.3367827000002,398.31655566000046,398.3498797000011,410.321934900001,422.3646784800007,433.81511599999976,433.87163750000036,434.3352243999998,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ3.csv,music\Q3\MT0009220462.wav,1,0,1,0,0,1,1,2,0,1,1,1,,,,,,434.34831358000014,445.8155647000003,445.8522920000014,446.3420075000013,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ3.csv,music\Q3\MT0007265208.wav,1,0,1,0,0,1,1,2,0,2,2,0,,,,,,446.3516493800002,457.8158564000005,457.8714574000005,458.34156880000046,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ3.csv,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ2.csv,music\Q2\MT0010310896.wav,1,0,1,0,0,2,2,1,0,0,0,1,,458.34156880000046,470.31642836000066,470.34977419999996,482.3208990000003,494.3529172799994,505.8175803000013,505.8716577000014,506.3390357999997,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
MusicListQ2.csv,music\Q2\MT0007812490.wav,1,0,1,0,0,2,2,1,0,1,1,0,,,,,,506.3515914799995,517.8019994000006,517.8683563000013,518.3257544000007,,,,,,,18,3,True,2023-08-03_16h00.51.196,BrainplaybackQuadrants,2022.2.4,60.88787923285079,
