MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0033391280.wav,0,0,0,0,0,0,0,3,0,0,0,2,30.58092949999991,45.57006910000018,57.520493229998465,57.570500699999684,69.53759949999949,81.5713752899992,93.02178469999853,93.08845279999878,93.5551403999998,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ4.csv,music\Q4\MT0007064420.wav,0,0,0,0,0,0,0,3,0,1,1,1,,,,,,93.55516118999913,105.02222359999905,105.07234879999851,105.5555747999988,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ4.csv,music\Q4\MT0030319227.wav,0,0,0,0,0,0,0,3,0,2,2,0,,,,,,105.5555979899982,117.02266029999919,117.0726739999991,117.53936839999915,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ4.csv,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ2.csv,music\Q2\MT0006746691.wav,0,0,0,0,0,1,1,1,0,0,0,1,,117.53936839999915,129.5230852299992,129.53978909999933,141.52362729999913,153.55730028999824,165.02443839999978,165.07443909999893,165.5577642999997,141.52362729999913,153.55732480000006,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ2.csv,music\Q2\MT0032957418.wav,0,0,0,0,0,1,1,1,0,1,1,2,,,,,,165.55776218999927,177.0248417999992,177.07485909999923,177.55819679999877,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ2.csv,music\Q2\MT0028345470.wav,0,0,0,0,0,1,1,1,0,2,2,0,,,,,,177.55819628999961,189.02527779999946,189.07530869999937,189.55864929999916,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ2.csv,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ3.csv,music\Q3\MT0005217073.wav,0,0,0,0,0,2,2,2,0,0,0,1,,189.55864929999916,201.5091359299986,201.5590744000001,213.52620309999838,225.5599444899999,237.01035809999848,237.06040239999857,237.54371739999988,,225.55994839999948,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
MusicListQ3.csv,music\Q3\MT0030422114.wav,0,0,0,0,0,2,2,2,0,1,1,2,,,,,,237.54373228999975,249.0107965999996,249.0607887999995,249.54415169999993,,,,,,,19,1,True,2023-09-20_15h43.29.761,BrainplaybackQuadrants,2022.2.4,59.99750410359549,
