MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ2.csv,music\Q2\MT0012001409.wav,0,0,0,0,0,2,2,1,0,2,2,1,,,,,,240.70028601999985,252.1840329000006,252.20168720000038,252.69629300000088,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ2.csv,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,music\Q4\MT0013955066.wav,0,0,0,0,0,3,3,3,0,0,0,1,,252.69629300000088,264.6850630599996,264.70117799999935,276.6872337999994,288.7526198400006,300.1863830000002,300.26274809999995,300.7144453000001,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,music\Q4\MT0010485603.wav,0,0,0,0,0,3,3,3,0,1,1,0,,,,,,300.71970528000037,312.1862920000003,312.2321353999996,312.70841870000004,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,music\Q4\MT0015026293.wav,0,0,0,0,0,3,3,3,0,2,2,2,,,,,,312.71963757999964,324.1867505000009,324.2332803999998,324.73094019999917,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ2.csv,music\Q2\MT0028750297.wav,1,0,1,0,0,0,0,1,0,0,0,1,,324.73094019999917,336.72109555999975,336.7377531000002,348.7213532000005,360.75477487999905,372.2224091999997,372.26200600000084,372.7367985000001,348.7213532000005,360.74714979999953,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ2.csv,music\Q2\MT0030160582.wav,1,0,1,0,0,0,0,1,0,1,1,0,,,,,,372.7385532199994,384.2223322000009,384.2416460000004,384.74554739999985,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ2.csv,music\Q2\MT0012008752.wav,1,0,1,0,0,0,0,1,0,2,2,2,,,,,,384.7556740799993,396.22275810000065,396.26201109999965,396.7434797999995,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ2.csv,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ3.csv,music\Q3\MT0026905937.wav,1,0,1,0,0,1,1,2,0,0,0,1,,396.7434797999995,408.7241565599992,408.7574654,420.7336697999999,432.77667538000077,444.22548559999996,444.3030297999994,444.76913969999987,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ3.csv,music\Q3\MT0011398970.wav,1,0,1,0,0,1,1,2,0,1,1,2,,,,,,444.77548684000027,456.22591660000035,456.2836762000006,456.7523736000003,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ3.csv,music\Q3\MT0029877658.wav,1,0,1,0,0,1,1,2,0,2,2,0,,,,,,456.7592928800006,468.22636950000015,468.2636031000002,468.7749853000005,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ3.csv,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,music\Q4\MT0030494794.wav,1,0,1,0,0,2,2,3,0,0,0,1,,468.7749853000005,480.7268085600002,480.7768139,492.73172820000036,504.7943694399997,516.2281366999996,516.3013530999997,516.7613794000008,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,music\Q4\MT0031826774.wav,1,0,1,0,0,2,2,3,0,1,1,0,,,,,,516.7614910800004,528.2285525999996,528.2637414000001,528.7589848999996,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,music\Q4\MT0014134790.wav,1,0,1,0,0,2,2,3,0,2,2,2,,,,,,528.7619375800006,540.2290131999998,540.2634816999998,540.7824875999995,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ4.csv,,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ1.csv,music\Q1\MT0030487841.wav,1,0,1,0,0,3,3,0,0,0,0,0,,540.7824875999995,552.7294861599997,552.7955555999997,564.7334551000004,576.7970262399991,588.2307698999994,588.3033799000004,,564.7334551000004,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ1.csv,music\Q1\MT0013235939.wav,1,0,1,0,0,3,3,0,0,1,1,2,,,,,,588.7683506800005,600.2311950999992,600.2929982000005,600.7576289999997,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ1.csv,music\Q1\MT0029065626.wav,1,0,1,0,0,3,3,0,0,2,2,1,,,,,,600.764551979999,612.2316355000003,612.2714431999993,612.8639549,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
MusicListQ1.csv,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,17,1,True,2023-04-18_16h57.33.000,BrainplaybackQuadrants,2022.2.4,59.99145721669942,
,,,,,,,,,,,,,,,,,,,,,,,,,612.8639549,636.8325688999994,636.8651609999997,637.8325612000008,,,,,,,,
