MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0012862507.wav,0,0,0,0,0,3,3,3,0,1,1,1,,,,,,289.14272399999976,300.6097539000002,300.647445300001,301.13405820000116,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ4.csv,music\Q4\MT0012941049.wav,0,0,0,0,0,3,3,3,0,2,2,0,,,,,,301.14280619999994,312.61019000000124,312.64661259999957,313.15672110000014,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ4.csv,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ2.csv,music\Q2\MT0002960683.wav,1,0,1,0,0,0,0,1,0,0,0,0,,313.15672110000014,325.14360050000033,325.16024500000094,337.1589342999996,349.19486360000013,360.6451866999996,360.6970222,361.16489300000103,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ2.csv,music\Q2\MT0028750297.wav,1,0,1,0,0,0,0,1,0,1,1,2,,,,,,361.17820120000073,372.645239200001,372.6876124999999,373.2166775000005,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ2.csv,music\Q2\MT0008530072.wav,1,0,1,0,0,0,0,1,0,2,2,1,,,,,,373.2286504000011,384.6457534000001,384.73757000000114,385.1670587999997,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ2.csv,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ1.csv,music\Q1\MT0002262181.wav,1,0,1,0,0,1,1,0,0,0,0,0,,385.1670587999997,397.1464471999996,397.17950779999956,409.1486130000012,421.19729070000034,432.6477329999998,432.6973574000003,433.17438890000085,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ1.csv,music\Q1\MT0029065626.wav,1,0,1,0,0,1,1,0,0,1,1,2,,,,,,433.1810829999999,444.6478547000006,444.6877631999996,445.1650845000004,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ1.csv,music\Q1\MT0009845276.wav,1,0,1,0,0,1,1,0,0,2,2,1,,,,,,445.1644962000006,456.648561,456.66763549999996,457.1714480999999,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ1.csv,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ3.csv,music\Q3\MT0001871732.wav,1,0,1,0,0,2,2,2,0,0,0,0,,457.1714480999999,469.14913659999985,469.1825523999996,481.1569134000001,493.214608200001,504.64829120000104,504.7279792999998,505.1738913999998,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ3.csv,music\Q3\MT0026905937.wav,1,0,1,0,0,2,2,2,0,1,1,2,,,,,,505.18171470000055,516.6487311000001,516.687686700001,517.1756451000001,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ3.csv,music\Q3\MT0007610380.wav,1,0,1,0,0,2,2,2,0,2,2,1,,,,,,517.1821156000009,528.65085,528.6865926999999,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ4.csv,music\Q4\MT0030494794.wav,1,0,1,0,0,3,3,3,0,0,0,2,,529.1972317,541.1494317000004,541.1994262999997,553.1498529,565.2003577000006,576.6508410000006,576.7078330000004,577.1850616000011,553.1498529,565.1959954000013,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ4.csv,music\Q4\MT0010818060.wav,1,0,1,0,0,3,3,3,0,1,1,1,,,,,,577.1842295000009,588.6504459999996,588.6867997000008,589.1716912000011,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ4.csv,music\Q4\MT0001624303.wav,1,0,1,0,0,3,3,3,0,2,2,0,,,,,,589.1837165000001,600.651522600001,600.6966951000013,601.2808588000007,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,16,3,True,2023-04-17_15h56.47.008,BrainplaybackQuadrants,2022.2.4,59.993292750306225,
,,,,,,,,,,,,,,,,,,,,,,,,,601.2808588000007,625.2359075000004,625.2858831000012,626.2359276000007,,,,,,,,
