MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0000661847.wav,0,0,0,0,0,2,2,3,0,2,2,0,,,,,,231.01101118000008,242.4945303000004,242.51190510000015,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ4.csv,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,music\Q1\MT0005832516.wav,0,0,0,0,0,3,3,0,0,0,0,1,,243.01952600000004,254.9921860399998,255.02552980000019,266.99443280000014,279.0597162599999,290.49362850000034,290.56297369999993,291.01563650000026,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,music\Q1\MT0000442827.wav,0,0,0,0,0,3,3,0,0,1,1,2,,,,,,291.02695541999987,302.4938880999998,302.53120039999976,303.0127758999997,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,music\Q1\MT0001236649.wav,0,0,0,0,0,3,3,0,0,2,2,0,,,,,,303.0273814200004,314.4943174,314.5308382000003,315.0382281000002,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ3.csv,music\Q3\MT0012634038.wav,1,0,1,0,0,0,0,2,0,0,0,1,,315.0382281000002,327.02809813999994,327.0447717999996,339.0324244000003,351.0789897199997,362.52948769999966,362.5921553999997,363.0436920000002,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ3.csv,music\Q3\MT0014118699.wav,1,0,1,0,0,0,0,2,0,1,1,0,,,,,,363.04606558000035,374.52981400000044,374.5515605999999,375.0530127000002,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ3.csv,music\Q3\MT0003435704.wav,1,0,1,0,0,0,0,2,0,2,2,2,,,,,,375.0631615200004,386.53042259999984,386.5743365999997,387.0512589,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ3.csv,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,music\Q1\MT0004339430.wav,1,0,1,0,0,1,1,0,0,0,0,2,,387.0512589,399.03069794000004,399.0640258000003,411.03171250000014,423.06500421999993,434.5320985999997,434.57325409999976,435.0539593000003,411.03171250000014,423.0656501000003,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,music\Q1\MT0018651126.wav,1,0,1,0,0,1,1,0,0,1,1,0,,,,,,435.0654561200003,446.5323803000001,446.5712715999998,447.0595079000004,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,music\Q1\MT0015028144.wav,1,0,1,0,0,1,1,0,0,2,2,1,,,,,,447.0657703199999,458.5328367000002,458.57198640000024,459.0539914000001,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ1.csv,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ2.csv,music\Q2\MT0004942017.wav,1,0,1,0,0,2,2,1,0,0,0,2,,459.0539914000001,471.0333079400005,471.0666306000003,483.0421993,495.0841501199997,506.53457549999985,506.5917207000002,507.04940499999975,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ2.csv,music\Q2\MT0013822237.wav,1,0,1,0,0,2,2,1,0,1,1,1,,,,,,507.05126308,518.5350104999998,518.5522656000003,519.0498613999998,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ2.csv,music\Q2\MT0015541501.wav,1,0,1,0,0,2,2,1,0,2,2,0,,,,,,519.0516990800002,530.5355792,530.5530938000002,531.0603689999998,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ2.csv,,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ4.csv,music\Q4\MT0004833310.wav,1,0,1,0,0,3,3,3,0,0,0,2,,531.0603689999998,543.0358981400002,543.0692456999996,555.0414905999996,567.0867724200001,578.5372815000001,578.5901998999998,579.0634333999997,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ4.csv,music\Q4\MT0016932218.wav,1,0,1,0,0,3,3,3,0,1,1,1,,,,,,579.0731907200001,590.537628,590.5909867999999,591.0595579000001,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ4.csv,music\Q4\MT0028374210.wav,1,0,1,0,0,3,3,3,0,2,2,0,,,,,,591.0709708199996,602.5380618999998,602.5715649000003,603.1451407000004,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,13,2,True,2023-03-30_16h26.10.076,BrainplaybackQuadrants,2022.2.4,59.650389069684024,
,,,,,,,,,,,,,,,,,,,,,,,,,603.1451407000004,627.1056159,627.1558156000001,628.1057985999996,,,,,,,,
