MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ2.csv,music\Q2\MT0030271679.wav,0,0,0,0,0,0,0,1,0,0,0,2,39.96197989999928,55.42889749999995,67.37628873999911,67.4430210999999,79.37996939999903,91.42736752000074,102.87760239999989,102.93424819999927,103.4027815999998,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ2.csv,music\Q2\MT0005029328.wav,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,103.4107529199997,114.87802759999977,114.92390940000041,115.39466849999917,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ2.csv,music\Q2\MT0012168286.wav,0,0,0,0,0,0,0,1,0,2,2,1,,,,,,115.39464627999988,126.8788411000005,126.90398079999977,127.38733990000037,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ2.csv,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,music\Q3\MT0030304982.wav,0,0,0,0,0,1,1,2,0,0,0,2,,127.38733990000037,139.37883184000037,139.39594919999945,151.38410579999982,163.42961501999943,174.8801556999988,174.93438349999997,175.40035309999985,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,music\Q3\MT0011612883.wav,0,0,0,0,0,1,1,2,0,1,1,1,,,,,,175.413656719999,186.8806741999997,186.92556409999997,187.4063186000003,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,music\Q3\MT0003601752.wav,0,0,0,0,0,1,1,2,0,2,2,0,,,,,,187.41385042000056,198.88138570000046,198.9262839999992,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ4.csv,music\Q4\MT0014507179.wav,0,0,0,0,0,2,2,3,0,0,0,1,,199.40601119999883,211.3795829399989,211.4128897999999,223.38267169999926,235.42967231999918,246.88307759999952,246.9344646999998,247.4158282999997,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ4.csv,music\Q4\MT0031898123.wav,0,0,0,0,0,2,2,3,0,1,1,2,,,,,,247.4185073199993,258.8815405999994,258.9334203999988,259.40879700000005,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
