MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0011702301.wav,0,0,0,0,0,2,2,3,0,2,2,2,,,,,,268.91487204000146,280.39827890000015,280.42676180000126,280.91344089999984,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ4.csv,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,music\Q2\MT0007697753.wav,0,0,0,0,0,3,3,1,0,0,0,1,,280.91344089999984,292.89872331999993,292.91539829999965,304.90682259999994,316.93329294000137,328.4000492000014,328.4371425999998,328.90639360000023,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,music\Q2\MT0009346128.wav,0,0,0,0,0,3,3,1,0,1,1,2,,,,,,328.9167013400008,340.4005046000002,340.4167513000011,340.9068463000003,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,music\Q2\MT0006484633.wav,0,0,0,0,0,3,3,1,0,2,2,0,,,,,,340.91748554000037,352.4008862999999,352.4343116,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ4.csv,music\Q4\MT0030495725.wav,1,0,1,0,0,0,0,3,0,0,0,0,,352.9523171000001,364.94982022000056,364.9664782,376.95739289999983,389.0006634600015,400.43441990000065,400.50788960000136,400.9439841000003,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ4.csv,music\Q4\MT0005884980.wav,1,0,1,0,0,0,0,3,0,1,1,1,,,,,,400.95042154,412.43485930000134,412.4580758000011,412.9647865000006,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ4.csv,music\Q4\MT0034148562.wav,1,0,1,0,0,0,0,3,0,2,2,2,,,,,,412.96820876000146,424.4352862000014,424.4757320000008,424.9823099000005,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ4.csv,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,music\Q2\MT0005751512.wav,1,0,1,0,0,1,1,1,0,0,0,1,,424.9823099000005,436.93739722000043,436.9857584000001,448.9362271000009,460.9699649600008,472.43700700000045,472.4777388000002,472.98321580000083,,460.96472020000147,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,music\Q2\MT0034403951.wav,1,0,1,0,0,1,1,1,0,1,1,2,,,,,,472.9870558800008,484.4368508000007,484.4979374000013,484.963112200001,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,music\Q2\MT0029099688.wav,1,0,1,0,0,1,1,1,0,2,2,0,,,,,,484.9708107600001,496.43786850000106,496.47838539999975,496.96089589999974,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ2.csv,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ1.csv,music\Q1\MT0005478759.wav,1,0,1,0,0,2,2,0,0,0,0,1,,496.96089589999974,508.93834882000135,508.97167770000124,520.9380966999997,532.9725152600005,544.4395927000005,544.4779073000009,544.9575853000006,520.9380966999997,532.9740246000001,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ1.csv,music\Q1\MT0029492542.wav,1,0,1,0,0,2,2,0,0,1,1,0,,,,,,544.9555271400011,556.4400502999997,556.4674066000007,556.9494126999998,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ1.csv,music\Q1\MT0033443279.wav,1,0,1,0,0,2,2,0,0,2,2,2,,,,,,556.956728240001,568.4404907000007,568.4675127999999,568.9920218000007,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ3.csv,music\Q3\MT0028698324.wav,1,0,1,0,0,3,3,2,0,0,0,0,,568.9920218000007,580.9409356200007,581.0076179000007,592.9477662000008,605.008465980001,616.4424006000008,616.5182132999998,616.9704437,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ3.csv,music\Q3\MT0004609722.wav,1,0,1,0,0,3,3,2,0,1,1,1,,,,,,616.9749729600009,628.4426359999998,628.4782642999999,628.9725651000008,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ3.csv,music\Q3\MT0033317646.wav,1,0,1,0,0,3,3,2,0,2,2,2,,,,,,628.9759751600014,640.4424245000009,640.4766580000014,641.0457452999999,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
MusicListQ3.csv,,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,14,4,True,2023-04-03_14h09.20.521,BrainplaybackQuadrants,2022.2.4,59.73608597236502,
,,,,,,,,,,,,,,,,,,,,,,,,,641.0457452999999,665.0097614000006,665.0599875999997,666.0105027000009,,,,,,,,
